mount,x_mm,y_mm,r_over_a,sensor_x_mm,sensor_y_mm,sensor_r_over_a,station,used,mic_dur_ms,mic_jam,strike,peak_mv,pp_mv,snr_db,clipped,rail_ms,rail_max_ms,jam,T60_ms,tau_ms,decay_r2,mode1_hz,mode2_hz,mode3_hz,energy_mv2s,png
mount4,12.0,-16.0,0.8,-2.605,5.769,0.2532,4,True,-1,,1,-2417.9,4196.8,46.9,False,0.0,0.0,False,432.7,62.6,0.97,289.1,511.9,558.3,20101.8,strike_001_p15ms.jpg
mount4,12.0,-16.0,0.8,-2.605,5.769,0.2532,4,True,-1,,2,-2448.9,4362.5,45.7,False,0.0,0.0,False,418.8,60.6,0.971,289.2,509.8,,22510.6,strike_002_p15ms.jpg
mount4,12.0,-16.0,0.8,-2.605,5.769,0.2532,4,True,-1,,3,-2229.0,4257.3,42.5,False,0.0,0.0,False,373.5,54.1,0.981,289.2,511.0,462.2,32889.2,strike_003_p15ms.jpg
mount4,16.0,0.0,0.64,5.926,1.95,0.2495,5,True,-1,,1,2479.7,3637.0,39.5,True,3.12,2.0,False,211.1,30.6,0.99,288.9,315.6,467.7,32571.7,strike_001_p15ms.jpg
mount4,16.0,0.0,0.64,5.926,1.95,0.2495,5,True,-1,,2,2480.6,3630.3,40.2,True,3.12,2.0,False,232.6,33.7,0.995,288.7,316.0,468.5,34583.1,strike_002_p15ms.jpg
mount4,16.0,0.0,0.64,5.926,1.95,0.2495,5,True,-1,,3,2492.4,4172.6,31.7,True,9.62,5.62,False,740.9,107.3,0.953,288.5,468.5,858.6,80588.0,strike_003_p15ms.jpg
mount4,16.0,-4.0,0.6597,5.926,1.95,0.2495,5,True,-1,,1,2480.8,3593.7,41.6,True,1.75,1.75,False,600.6,86.9,0.949,288.9,862.6,,28939.4,strike_001_p15ms.jpg
mount4,16.0,-4.0,0.6597,5.926,1.95,0.2495,5,True,-1,,2,2487.0,3889.4,39.3,True,4.88,1.88,False,727.8,105.4,0.957,288.7,468.7,838.0,48961.1,strike_002_p15ms.jpg
mount4,16.0,-4.0,0.6597,5.926,1.95,0.2495,5,True,-1,,3,2483.7,3477.1,40.6,True,1.75,1.75,False,228.6,33.1,0.981,288.8,316.7,462.5,23890.8,strike_003_p15ms.jpg
mount4,16.0,-8.0,0.7155,-2.605,5.769,0.2532,4,True,-1,,1,-1715.8,3019.3,43.1,False,0.0,0.0,False,518.6,75.1,0.968,288.8,465.8,,17997.3,strike_001_p15ms.jpg
mount4,16.0,-8.0,0.7155,-2.605,5.769,0.2532,4,True,-1,,2,-1835.6,3629.2,42.8,False,0.0,0.0,False,383.0,55.4,0.975,288.9,510.6,468.5,37561.6,strike_002_p15ms.jpg
mount4,16.0,-8.0,0.7155,-2.605,5.769,0.2532,4,True,-1,,3,-1901.3,3688.4,42.7,False,0.0,0.0,False,388.3,56.2,0.975,288.9,465.5,511.7,37707.9,strike_003_p15ms.jpg
mount4,16.0,-12.0,0.8,-2.605,5.769,0.2532,4,True,-1,,1,-2466.0,4201.4,45.3,False,0.0,0.0,False,374.1,54.2,0.983,289.3,511.3,469.3,37675.9,strike_001_p15ms.jpg
mount4,16.0,-12.0,0.8,-2.605,5.769,0.2532,4,True,-1,,2,-2464.2,4215.2,45.6,False,0.0,0.0,False,374.5,54.2,0.981,289.3,466.3,511.7,38358.4,strike_002_p15ms.jpg
mount4,16.0,-12.0,0.8,-2.605,5.769,0.2532,4,True,-1,,3,-1723.7,3126.7,43.7,False,0.0,0.0,False,435.6,63.1,0.973,289.2,509.3,,28578.7,strike_003_p15ms.jpg
mount4,16.0,-16.0,0.9051,-2.605,5.769,0.2532,4,True,-1,,1,-2073.7,3711.7,44.9,False,0.0,0.0,False,484.6,70.1,0.986,289.7,506.4,873.2,20456.1,strike_001_p15ms.jpg
mount4,16.0,-16.0,0.9051,-2.605,5.769,0.2532,4,True,-1,,2,-2066.1,3601.7,44.4,False,0.0,0.0,False,586.4,84.9,0.98,289.8,510.0,,13068.9,strike_002_p15ms.jpg
mount4,16.0,-16.0,0.9051,-2.605,5.769,0.2532,4,True,-1,,3,-2070.1,3882.1,44.8,False,0.0,0.0,False,763.8,110.6,0.946,510.6,289.3,467.2,9032.9,strike_003_p15ms.jpg
mount4,20.0,0.0,0.8,5.926,1.95,0.2495,5,True,-1,,1,1839.6,2484.9,42.7,False,0.0,0.0,False,612.2,88.6,0.88,289.7,468.3,663.0,12204.2,strike_001_p15ms.jpg
mount4,20.0,0.0,0.8,5.926,1.95,0.2495,5,False,-1,,2,509.3,789.8,31.4,False,0.0,0.0,False,904.2,130.9,0.898,291.6,,,241.1,strike_002_p15ms.jpg
mount4,20.0,0.0,0.8,5.926,1.95,0.2495,5,True,-1,,3,2481.5,4326.4,36.2,True,4.75,2.0,False,564.8,81.8,0.962,289.8,581.4,,65168.9,strike_003_p15ms.jpg
mount4,20.0,0.0,0.8,5.926,1.95,0.2495,5,True,-1,,4,2480.6,4335.3,35.7,True,4.88,1.88,False,523.5,75.8,0.966,289.8,582.9,,69704.2,strike_004_p15ms.jpg
mount4,20.0,-4.0,0.8158,5.926,1.95,0.2495,5,True,-1,,1,1736.4,2642.8,40.2,False,0.0,0.0,False,648.6,93.9,0.951,289.7,470.2,691.2,12391.5,strike_001_p15ms.jpg
mount4,20.0,-4.0,0.8158,5.926,1.95,0.2495,5,True,-1,,2,1721.9,2584.1,42.4,False,0.0,0.0,False,607.3,87.9,0.956,289.8,317.1,469.6,12154.8,strike_002_p15ms.jpg
mount4,20.0,-4.0,0.8158,5.926,1.95,0.2495,5,True,-1,,3,1762.7,2643.6,38.8,False,0.0,0.0,False,701.1,101.5,0.94,289.9,653.2,160.1,10467.2,strike_003_p15ms.jpg
mount4,20.0,-8.0,0.8616,5.926,1.95,0.2495,5,True,-1,,1,1801.5,2990.7,42.5,False,0.0,0.0,False,452.2,65.5,0.958,289.9,315.9,468.0,18553.6,strike_001_p15ms.jpg
mount4,20.0,-8.0,0.8616,5.926,1.95,0.2495,5,True,-1,,2,1746.3,2949.0,43.4,False,0.0,0.0,False,477.2,69.1,0.967,289.9,100.0,,18736.9,strike_002_p15ms.jpg
mount4,20.0,-8.0,0.8616,5.926,1.95,0.2495,5,True,-1,,3,1744.7,2858.8,40.8,False,0.0,0.0,False,403.5,58.4,0.97,289.9,316.0,581.2,16266.7,strike_003_p15ms.jpg
mount4,-0.0,0.0,0.0,0.645,0.162,0.0266,1,True,-1,,1,-2515.4,4897.5,28.0,True,16.0,14.62,False,537.1,77.8,0.916,288.2,,,91294.7,strike_001_p15ms.jpg
mount4,-0.0,0.0,0.0,0.645,0.162,0.0266,1,True,-1,,2,-2514.2,4935.3,28.2,True,16.0,16.0,False,501.9,72.7,0.917,288.1,,,90940.2,strike_002_p15ms.jpg
mount4,-0.0,0.0,0.0,0.645,0.162,0.0266,1,True,-1,,3,-2522.4,4944.1,28.8,True,17.0,14.75,False,236.2,34.2,0.729,288.1,,,99043.3,strike_003_p15ms.jpg
mount4,-0.0,-4.0,0.16,0.645,0.162,0.0266,1,False,-1,,1,-2485.2,4944.8,33.2,True,15.0,13.0,False,477.7,69.1,0.841,287.9,318.3,,96750.7,strike_001_p15ms.jpg
mount4,-0.0,-4.0,0.16,0.645,0.162,0.0266,1,True,-1,,2,-2493.1,4944.8,31.4,True,15.75,15.75,False,258.4,37.4,0.934,288.1,,,99408.0,strike_002_p15ms.jpg
mount4,-0.0,-4.0,0.16,0.645,0.162,0.0266,1,True,-1,,3,-2472.4,4944.8,35.7,True,16.0,16.0,False,460.2,66.6,0.857,287.8,507.3,,119205.6,strike_003_p15ms.jpg
mount4,-0.0,-4.0,0.16,0.645,0.162,0.0266,1,True,-1,,4,-2495.6,4944.8,35.3,True,16.5,11.25,False,341.6,49.4,0.899,288.1,509.4,,98736.9,strike_004_p15ms.jpg
mount4,-0.0,-8.0,0.32,-2.605,5.769,0.2532,4,True,-1,,1,2487.6,4701.2,36.2,True,8.25,2.25,False,213.4,30.9,0.978,287.7,508.0,,76416.8,strike_001_p15ms.jpg
mount4,-0.0,-8.0,0.32,-2.605,5.769,0.2532,4,True,-1,,2,2490.2,4377.4,35.1,True,8.25,2.25,False,222.1,32.2,0.989,287.7,508.8,,69170.4,strike_002_p15ms.jpg
mount4,-0.0,-8.0,0.32,-2.605,5.769,0.2532,4,True,-1,,3,2486.1,4654.5,34.8,True,7.38,2.12,False,220.5,31.9,0.972,287.7,507.7,557.7,74269.7,strike_003_p15ms.jpg
mount4,-0.0,-12.0,0.48,-2.605,5.769,0.2532,4,True,-1,,1,2481.5,4545.3,38.7,True,2.38,1.38,False,231.1,33.5,0.993,288.0,511.1,,53453.7,strike_001_p15ms.jpg
mount4,-0.0,-12.0,0.48,-2.605,5.769,0.2532,4,True,-1,,2,2479.6,4494.9,38.2,True,3.75,1.38,False,228.6,33.1,0.992,288.0,508.5,,53252.2,strike_002_p15ms.jpg
mount4,-0.0,-12.0,0.48,-2.605,5.769,0.2532,4,True,-1,,3,2478.2,4256.9,37.5,True,2.25,1.38,False,224.0,32.4,0.985,288.0,508.9,,46968.7,strike_003_p15ms.jpg
mount4,-0.0,-16.0,0.64,-2.605,5.769,0.2532,4,True,-1,,1,1969.5,3359.5,43.8,False,0.0,0.0,False,746.9,108.1,0.945,288.2,509.9,,10719.9,strike_001_p15ms.jpg
mount4,-0.0,-16.0,0.64,-2.605,5.769,0.2532,4,True,-1,,2,2008.3,3393.0,43.9,False,0.0,0.0,False,676.3,97.9,0.95,288.2,510.1,,11233.5,strike_002_p15ms.jpg
mount4,-0.0,-16.0,0.64,-2.605,5.769,0.2532,4,True,-1,,3,1968.2,3352.1,42.1,False,0.0,0.0,False,648.9,93.9,0.945,288.3,510.4,,12294.7,strike_003_p15ms.jpg
mount4,-0.0,-20.0,0.8,-2.605,5.769,0.2532,4,True,-1,,1,-1650.0,3026.1,41.4,False,0.0,0.0,False,372.1,53.9,0.979,289.0,506.2,558.1,21192.8,strike_001_p15ms.jpg
mount4,-0.0,-20.0,0.8,-2.605,5.769,0.2532,4,True,-1,,2,1782.6,3563.2,41.8,False,0.0,0.0,False,338.6,49.0,0.989,289.1,511.5,556.3,33844.6,strike_002_p15ms.jpg
mount4,-0.0,-20.0,0.8,-2.605,5.769,0.2532,4,True,-1,,3,-1706.0,3368.9,43.5,False,0.0,0.0,False,325.3,47.1,0.991,289.2,510.8,465.1,33046.2,strike_003_p15ms.jpg
